id_Controlador,indexControl,fechaHora,includedVars,PowerFail,TimeOn,EnergySaving,ActiveEnergy,AparentEnergy,PowerFactor,OverVoltageEvents,UnderVoltageEvents,driverFailure,lampFailure
1,1,2024-01-01T19:17:00+00:00Z,1023,0,23,0.52,9.49,7.23,0.54,1,0,1,1
1,2,2024-01-01T19:17:00+00:00Z,1023,1,30,0.66,2.37,3.52,0.2,1,1,1,0
1,1,2024-01-01T20:08:00+00:00Z,1023,0,27,1.0,9.59,8.98,0.85,1,1,0,1
1,2,2024-01-01T20:08:00+00:00Z,1023,0,58,1.58,6.34,5.96,0.53,1,0,0,1
1,1,2024-01-01T21:05:00+00:00Z,1023,1,8,0.95,1.64,8.74,0.32,1,1,0,0
1,2,2024-01-01T21:05:00+00:00Z,1023,1,19,1.64,8.09,7.72,0.06,1,1,0,0
1,1,2024-01-01T22:05:00+00:00Z,1007,1,58,1.57,7.43,4.43,,0,0,1,1
1,2,2024-01-01T22:05:00+00:00Z,1023,0,40,1.2,3.69,1.07,0.35,1,0,0,0
1,1,2024-01-01T23:11:00+00:00Z,1023,1,29,1.05,4.2,6.77,0.6,0,1,1,0
1,2,2024-01-01T23:11:00+00:00Z,1023,1,44,0.69,6.31,10.69,0.26,0,1,0,0
1,1,2024-01-02T00:01:00+00:00Z,1023,0,36,0.6,8.8,8.27,0.0,0,0,0,1
1,2,2024-01-02T00:01:00+00:00Z,1023,0,1,0.99,7.76,11.56,0.33,1,0,0,1
1,1,2024-01-02T01:06:00+00:00Z,1023,1,18,1.79,2.96,8.75,0.01,0,0,1,0
1,2,2024-01-02T01:06:00+00:00Z,1023,1,28,1.42,9.84,4.79,0.83,0,1,1,0
1,1,2024-01-02T02:15:00+00:00Z,511,,2,1.48,2.84,5.34,0.75,0,0,1,1
1,2,2024-01-02T02:15:00+00:00Z,1023,0,40,1.01,5.67,4.19,0.82,1,0,1,0
1,1,2024-01-02T03:05:00+00:00Z,1023,1,23,1.03,7.85,8.34,0.36,0,1,0,0
1,2,2024-01-02T03:05:00+00:00Z,1019,1,7,1.16,5.68,4.71,0.42,0,,1,1
1,1,2024-01-02T04:00:00+00:00Z,895,0,54,,1.69,11.24,0.98,0,0,1,0
1,2,2024-01-02T04:00:00+00:00Z,1023,0,41,1.29,3.54,8.21,0.73,1,1,1,1
1,1,2024-01-02T05:02:00+00:00Z,1023,0,60,0.68,9.04,3.26,0.99,0,0,0,0
1,2,2024-01-02T05:02:00+00:00Z,767,1,,1.75,3.06,5.16,0.52,1,0,0,1
1,1,2024-01-02T06:07:00+00:00Z,1023,0,25,0.65,4.35,2.88,0.23,0,0,1,0
1,2,2024-01-02T06:07:00+00:00Z,1023,0,46,0.85,5.81,4.86,0.88,1,1,0,1
1,1,2024-01-02T07:04:00+00:00Z,1015,1,28,1.64,1.48,10.44,0.03,,0,1,1
1,2,2024-01-02T07:04:00+00:00Z,1023,1,25,1.36,4.99,9.19,0.68,1,1,0,1
1,1,2024-01-02T07:55:00+00:00Z,1022,1,1,1.7,8.31,10.31,0.43,0,1,1,
1,2,2024-01-02T07:55:00+00:00Z,959,1,5,0.83,,11.59,0.36,1,0,1,1
1,1,2024-01-02T08:56:00+00:00Z,1015,1,8,0.55,7.34,11.4,0.98,,0,0,0
1,2,2024-01-02T08:56:00+00:00Z,1023,1,33,1.37,2.99,7.69,0.28,1,1,1,1
1,1,2024-01-02T09:46:00+00:00Z,1023,0,18,1.76,2.47,9.25,0.65,0,0,0,1
1,2,2024-01-02T09:46:00+00:00Z,1023,1,19,1.54,1.14,9.19,0.88,1,0,0,1
1,1,2024-01-02T10:41:00+00:00Z,1023,0,37,1.35,7.95,8.63,0.67,1,1,0,1
1,2,2024-01-02T10:41:00+00:00Z,1023,0,14,1.72,7.62,3.32,0.91,0,0,1,1
1,1,2024-01-02T11:47:00+00:00Z,1023,0,56,0.64,1.62,8.0,0.96,1,0,0,0
1,2,2024-01-02T11:47:00+00:00Z,1023,0,40,1.04,5.28,10.39,0.03,1,0,1,1
1,1,2024-01-02T12:48:00+00:00Z,1023,0,15,1.7,5.6,1.67,0.47,1,1,1,0
1,2,2024-01-02T12:48:00+00:00Z,1023,0,32,0.54,2.98,2.11,0.04,1,0,0,1
1,1,2024-01-02T13:42:00+00:00Z,1007,1,40,0.78,1.67,3.61,,0,0,1,1
1,2,2024-01-02T13:42:00+00:00Z,1023,0,59,0.53,5.18,3.88,0.38,1,1,0,0
1,1,2024-01-02T14:52:00+00:00Z,1023,1,44,0.78,5.5,7.39,0.34,0,0,1,0
1,2,2024-01-02T14:52:00+00:00Z,1023,1,10,1.26,9.73,1.88,0.52,0,1,0,0
1,1,2024-01-02T15:57:00+00:00Z,1023,1,29,0.75,1.65,8.13,0.59,1,1,0,0
1,2,2024-01-02T15:57:00+00:00Z,1023,0,34,0.68,1.04,8.23,0.68,1,0,1,0
1,1,2024-01-02T16:48:00+00:00Z,1023,1,34,1.77,9.02,7.0,0.57,0,1,1,1
1,2,2024-01-02T16:48:00+00:00Z,991,0,26,1.82,3.37,,0.76,1,1,0,0
1,1,2024-01-02T17:48:00+00:00Z,1023,1,56,1.3,7.18,9.74,0.69,1,0,1,1
1,2,2024-01-02T17:48:00+00:00Z,1023,0,32,1.68,4.55,5.33,0.37,0,0,0,1
1,1,2024-01-02T18:47:00+00:00Z,1023,1,49,0.81,4.83,5.98,0.38,1,0,1,1
1,2,2024-01-02T18:47:00+00:00Z,1023,1,11,0.78,6.9,6.12,0.23,0,1,1,1
1,1,2024-01-02T19:45:00+00:00Z,1023,1,59,1.18,9.74,11.63,0.2,1,1,0,0
1,2,2024-01-02T19:45:00+00:00Z,1023,0,53,0.77,8.72,7.22,0.93,1,1,0,1
1,1,2024-01-02T20:53:00+00:00Z,1023,1,13,0.98,9.8,6.79,0.71,0,1,0,0
1,2,2024-01-02T20:53:00+00:00Z,1023,0,46,1.33,9.13,3.52,0.79,1,1,1,0
1,1,2024-01-02T21:46:00+00:00Z,991,1,9,1.07,3.19,,0.18,1,0,0,0
1,2,2024-01-02T21:46:00+00:00Z,1023,1,17,0.87,3.42,9.73,0.62,1,0,0,1
1,1,2024-01-02T22:46:00+00:00Z,959,1,7,1.86,,6.1,0.08,1,0,1,0
1,2,2024-01-02T22:46:00+00:00Z,1023,1,20,0.89,2.83,7.22,0.13,0,1,1,0
1,1,2024-01-02T23:41:00+00:00Z,1023,0,60,1.99,5.48,9.76,0.26,0,0,0,0
1,2,2024-01-02T23:41:00+00:00Z,1023,0,41,1.62,7.28,1.05,0.94,0,0,1,1
1,1,2024-01-03T00:33:00+00:00Z,1007,0,48,0.64,2.57,8.46,,1,1,0,0
1,2,2024-01-03T00:33:00+00:00Z,511,,3,1.01,5.1,7.62,0.89,1,1,1,1
1,1,2024-01-03T01:36:00+00:00Z,991,1,1,1.47,3.73,,0.26,0,0,0,1
1,2,2024-01-03T01:36:00+00:00Z,1023,1,43,0.67,8.61,2.69,0.64,1,0,0,1
1,1,2024-01-03T02:40:00+00:00Z,1023,0,57,1.29,9.77,5.52,0.15,1,1,0,0
1,2,2024-01-03T02:40:00+00:00Z,1023,0,29,0.94,1.55,10.13,0.67,0,0,1,0
1,1,2024-01-03T03:35:00+00:00Z,1023,1,47,1.91,3.52,9.8,0.14,1,0,1,1
1,2,2024-01-03T03:35:00+00:00Z,1007,1,25,1.08,7.39,1.53,,1,0,1,0
1,1,2024-01-03T04:38:00+00:00Z,1023,0,58,1.05,7.55,7.18,0.68,1,0,1,0
1,2,2024-01-03T04:38:00+00:00Z,959,0,60,1.39,,4.95,0.76,0,0,0,0
1,1,2024-01-03T05:43:00+00:00Z,1023,1,29,0.78,9.66,3.04,0.41,0,0,1,0
1,2,2024-01-03T05:43:00+00:00Z,1023,0,0,0.96,1.41,1.99,0.16,0,1,0,1
1,1,2024-01-03T06:41:00+00:00Z,1023,0,60,0.64,6.66,6.5,0.37,0,0,0,0
1,2,2024-01-03T06:41:00+00:00Z,1023,1,44,0.51,8.78,9.26,0.34,1,0,1,1
1,1,2024-01-03T07:41:00+00:00Z,1023,0,47,1.22,1.76,3.04,0.95,1,0,0,1
1,2,2024-01-03T07:41:00+00:00Z,1007,0,36,0.65,2.96,7.8,,0,1,1,0
1,1,2024-01-03T08:40:00+00:00Z,511,,47,1.79,6.5,4.98,0.48,1,0,1,1
1,2,2024-01-03T08:40:00+00:00Z,1023,1,49,1.23,1.87,9.18,0.26,1,1,1,0
1,1,2024-01-03T09:41:00+00:00Z,1023,1,39,0.95,5.08,5.83,0.27,0,1,0,1
1,2,2024-01-03T09:41:00+00:00Z,1023,1,38,1.81,5.07,3.42,0.29,0,0,1,1
1,1,2024-01-03T10:40:00+00:00Z,1015,0,22,1.19,9.23,2.0,0.26,,1,1,1
1,2,2024-01-03T10:40:00+00:00Z,1015,0,42,1.71,1.56,4.71,0.43,,1,1,1
1,1,2024-01-03T11:44:00+00:00Z,1021,0,44,1.14,5.78,9.92,0.43,0,1,,0
1,2,2024-01-03T11:44:00+00:00Z,1023,0,23,1.41,9.36,11.27,0.25,0,1,0,1
1,1,2024-01-03T12:53:00+00:00Z,1023,1,15,1.73,5.96,8.87,0.93,1,1,1,1
1,2,2024-01-03T12:53:00+00:00Z,1023,0,5,1.04,3.41,3.16,0.73,0,1,0,0
1,1,2024-01-03T13:45:00+00:00Z,1023,0,27,1.05,6.75,6.15,0.76,0,1,1,0
1,2,2024-01-03T13:45:00+00:00Z,1023,0,15,1.24,8.75,5.26,0.85,0,1,1,0
1,1,2024-01-03T14:55:00+00:00Z,1023,0,27,1.39,5.24,3.06,0.35,1,1,1,0
1,2,2024-01-03T14:55:00+00:00Z,1023,0,5,1.15,2.92,2.88,0.03,1,0,1,1
1,1,2024-01-03T16:04:00+00:00Z,1023,1,49,1.5,7.8,9.16,0.28,1,0,0,1
1,2,2024-01-03T16:04:00+00:00Z,999,1,32,0.54,2.22,6.23,,,1,0,0
1,1,2024-01-03T16:59:00+00:00Z,1023,1,2,1.2,4.77,10.14,0.89,0,1,1,1
1,2,2024-01-03T16:59:00+00:00Z,1023,0,45,1.29,8.73,2.07,0.89,0,1,1,1
1,1,2024-01-03T18:03:00+00:00Z,1023,1,35,1.6,5.59,4.45,0.52,1,0,1,1
1,2,2024-01-03T18:03:00+00:00Z,1023,0,39,1.83,4.24,4.12,0.36,0,1,0,1
1,1,2024-01-03T19:11:00+00:00Z,1023,1,43,1.53,1.14,7.43,0.05,0,1,1,0
1,2,2024-01-03T19:11:00+00:00Z,1023,1,3,0.79,8.3,10.62,0.9,0,1,1,1
1,1,2024-01-03T20:16:00+00:00Z,1015,1,27,1.1,2.28,1.19,0.87,,0,1,0
1,2,2024-01-03T20:16:00+00:00Z,1023,0,32,0.92,5.05,6.11,0.27,1,0,0,0
1,1,2024-01-03T21:15:00+00:00Z,1023,1,47,1.87,3.06,6.68,0.09,0,0,1,0
1,2,2024-01-03T21:15:00+00:00Z,1023,0,10,1.76,3.27,2.05,0.02,1,1,1,1
1,1,2024-01-03T22:09:00+00:00Z,1023,0,54,1.83,2.97,6.74,0.83,0,1,1,1
1,2,2024-01-03T22:09:00+00:00Z,1023,1,20,1.11,2.75,7.69,0.94,0,0,1,1
1,1,2024-01-03T23:02:00+00:00Z,1023,0,48,1.71,9.23,6.96,0.98,1,0,1,0
1,2,2024-01-03T23:02:00+00:00Z,1023,1,40,0.63,5.57,4.51,0.05,0,0,0,0
1,1,2024-01-04T00:10:00+00:00Z,767,0,,1.55,3.85,4.01,0.26,0,1,1,1
1,2,2024-01-04T00:10:00+00:00Z,1023,0,31,0.94,1.85,7.6,0.57,0,0,0,1
1,1,2024-01-04T01:17:00+00:00Z,1023,1,31,1.48,5.82,9.07,0.59,1,1,1,0
1,2,2024-01-04T01:17:00+00:00Z,991,1,24,1.86,9.49,,0.79,1,0,1,0
1,1,2024-01-04T02:12:00+00:00Z,1023,1,15,1.88,3.38,5.93,0.85,1,0,1,1
1,2,2024-01-04T02:12:00+00:00Z,1023,1,13,1.05,2.34,5.58,0.75,0,1,1,1
1,1,2024-01-04T03:05:00+00:00Z,1023,0,60,0.75,1.52,4.06,0.53,0,0,0,0
1,2,2024-01-04T03:05:00+00:00Z,1023,1,53,1.64,9.78,4.6,0.64,0,0,1,1
1,1,2024-01-04T04:01:00+00:00Z,1023,0,46,1.9,6.29,11.5,0.68,1,1,1,1
1,2,2024-01-04T04:01:00+00:00Z,1023,0,57,1.31,1.0,2.33,0.11,1,0,1,0
1,1,2024-01-04T04:54:00+00:00Z,1023,1,47,0.61,9.98,9.44,0.58,0,1,0,0
1,2,2024-01-04T04:54:00+00:00Z,1022,0,60,1.39,8.23,3.36,0.42,0,0,0,
1,1,2024-01-04T05:50:00+00:00Z,1023,0,42,0.99,9.59,7.81,0.91,1,1,0,1
1,2,2024-01-04T05:50:00+00:00Z,1023,1,54,1.25,7.38,10.21,0.9,1,0,0,1
1,1,2024-01-04T06:43:00+00:00Z,1023,1,23,1.37,6.81,3.05,0.45,1,1,1,1
1,2,2024-01-04T06:43:00+00:00Z,1023,0,13,1.74,3.55,6.33,0.84,1,1,1,1
1,1,2024-01-04T07:51:00+00:00Z,767,1,,1.06,4.85,8.59,0.04,1,0,0,0
1,2,2024-01-04T07:51:00+00:00Z,767,1,,0.76,9.25,8.74,0.97,1,1,1,1
1,1,2024-01-04T08:58:00+00:00Z,1023,1,44,0.64,5.63,6.52,0.77,0,0,1,1
1,2,2024-01-04T08:58:00+00:00Z,1023,0,3,0.75,7.5,11.33,0.59,0,1,1,0
1,1,2024-01-04T09:50:00+00:00Z,1023,1,44,1.82,5.73,11.87,0.59,0,0,0,0
1,2,2024-01-04T09:50:00+00:00Z,895,0,30,,1.2,4.48,0.15,0,1,0,0
1,1,2024-01-04T10:42:00+00:00Z,1023,0,3,0.79,3.36,10.89,0.89,0,0,0,1
1,2,2024-01-04T10:42:00+00:00Z,1023,1,0,1.26,6.06,10.88,0.14,0,0,0,1
1,1,2024-01-04T11:39:00+00:00Z,1023,1,27,0.93,3.56,11.25,0.14,1,1,1,0
1,2,2024-01-04T11:39:00+00:00Z,1023,1,23,0.95,8.48,11.28,0.92,0,0,0,0
1,1,2024-01-04T12:38:00+00:00Z,1023,0,34,1.46,5.94,1.09,0.63,0,0,1,0
1,2,2024-01-04T12:38:00+00:00Z,1023,1,42,1.79,6.51,11.98,0.14,0,0,1,1
1,1,2024-01-04T13:28:00+00:00Z,1023,0,49,1.61,1.54,11.59,0.3,0,1,1,0
1,2,2024-01-04T13:28:00+00:00Z,1023,0,59,0.69,2.38,8.43,0.73,0,1,1,0
1,1,2024-01-04T14:23:00+00:00Z,1023,1,6,1.24,8.23,1.64,0.58,1,0,0,1
1,2,2024-01-04T14:23:00+00:00Z,1023,0,43,1.01,5.4,11.61,0.98,1,0,1,1
1,1,2024-01-04T15:22:00+00:00Z,1023,1,7,1.76,8.31,10.13,0.67,0,0,0,1
1,2,2024-01-04T15:22:00+00:00Z,1023,0,7,1.55,7.18,9.31,0.87,1,1,0,1
1,1,2024-01-04T16:31:00+00:00Z,1023,0,50,1.55,5.12,3.26,0.09,1,0,0,1
1,2,2024-01-04T16:31:00+00:00Z,1023,0,11,1.68,8.09,5.68,0.46,0,1,0,1
1,1,2024-01-04T17:24:00+00:00Z,1023,1,53,1.15,7.58,3.28,0.01,0,1,1,1
1,2,2024-01-04T17:24:00+00:00Z,1023,0,47,1.98,6.27,6.33,0.72,0,0,0,1
1,1,2024-01-04T18:31:00+00:00Z,1023,0,60,1.42,3.46,6.57,0.66,0,0,0,0
1,2,2024-01-04T18:31:00+00:00Z,1023,0,11,0.86,3.89,9.97,0.95,1,0,1,1
1,1,2024-01-04T19:37:00+00:00Z,1023,1,8,1.37,9.99,7.63,0.08,1,0,0,1
1,2,2024-01-04T19:37:00+00:00Z,1023,1,30,0.63,9.06,10.22,0.56,0,1,0,0
1,1,2024-01-04T20:32:00+00:00Z,1023,1,46,1.19,9.27,6.6,0.85,0,0,1,1
1,2,2024-01-04T20:32:00+00:00Z,1023,1,6,1.35,9.57,6.75,0.12,0,0,0,0
1,1,2024-01-04T21:28:00+00:00Z,1023,1,23,1.4,2.36,2.33,0.59,0,0,1,1
1,2,2024-01-04T21:28:00+00:00Z,1023,1,58,1.06,5.7,6.43,0.32,1,0,0,0
1,1,2024-01-04T22:36:00+00:00Z,1023,0,39,1.76,1.14,9.75,0.31,0,0,0,1
1,2,2024-01-04T22:36:00+00:00Z,1023,1,19,1.73,9.17,10.1,0.78,0,0,1,1
1,1,2024-01-04T23:27:00+00:00Z,1023,1,44,1.25,4.97,3.9,0.93,0,0,1,1
1,2,2024-01-04T23:27:00+00:00Z,1023,0,51,1.67,9.07,7.2,0.88,0,1,1,0
1,1,2024-01-05T00:36:00+00:00Z,1023,0,27,1.26,1.44,10.64,0.36,1,1,0,0
1,2,2024-01-05T00:36:00+00:00Z,1023,0,60,1.45,8.2,3.59,0.04,0,0,0,0
1,1,2024-01-05T01:38:00+00:00Z,1023,1,9,0.76,7.85,9.97,0.04,1,0,1,1
1,2,2024-01-05T01:38:00+00:00Z,1023,0,52,1.95,9.13,8.94,0.62,1,1,1,1
1,1,2024-01-05T02:38:00+00:00Z,1023,1,25,1.37,9.66,11.87,0.76,0,1,1,1
1,2,2024-01-05T02:38:00+00:00Z,1023,0,47,0.76,6.61,5.57,0.8,0,0,1,1
1,1,2024-01-05T03:45:00+00:00Z,1023,0,16,1.75,3.19,10.82,0.13,1,1,1,0
1,2,2024-01-05T03:45:00+00:00Z,1023,1,21,0.51,5.41,10.16,0.55,0,1,0,1
1,1,2024-01-05T04:53:00+00:00Z,1023,1,2,1.85,5.95,10.61,0.14,0,1,1,0
1,2,2024-01-05T04:53:00+00:00Z,1023,0,60,1.93,1.27,6.87,0.01,0,0,0,0
1,1,2024-01-05T05:52:00+00:00Z,1023,0,18,1.72,1.52,5.17,0.23,1,0,0,0
1,2,2024-01-05T05:52:00+00:00Z,1007,0,51,0.91,2.43,2.12,,0,0,1,1
1,1,2024-01-05T06:52:00+00:00Z,1023,1,18,1.86,6.97,4.86,0.65,0,0,1,0
1,2,2024-01-05T06:52:00+00:00Z,1023,0,54,1.97,7.67,4.92,0.49,0,1,1,1
1,1,2024-01-05T08:00:00+00:00Z,895,0,22,,2.97,3.41,0.99,1,1,1,1
1,2,2024-01-05T08:00:00+00:00Z,1023,0,42,1.32,8.46,10.38,0.26,1,0,0,1
1,1,2024-01-05T09:05:00+00:00Z,1007,0,23,0.61,1.47,2.6,,0,0,0,1
1,2,2024-01-05T09:05:00+00:00Z,1023,0,18,0.65,3.81,6.04,0.36,0,1,1,1
1,1,2024-01-05T10:05:00+00:00Z,1023,0,7,1.52,1.11,8.7,0.23,1,0,0,1
1,2,2024-01-05T10:05:00+00:00Z,1007,0,18,0.5,9.81,8.5,,0,1,0,1
1,1,2024-01-05T11:12:00+00:00Z,1023,1,12,0.95,3.53,2.35,0.77,0,0,1,1
1,2,2024-01-05T11:12:00+00:00Z,1023,1,25,1.5,3.35,2.93,0.11,0,0,0,1
1,1,2024-01-05T12:22:00+00:00Z,1023,0,1,0.51,6.92,9.77,0.27,0,1,1,0
1,2,2024-01-05T12:22:00+00:00Z,1023,1,50,0.58,7.61,9.05,0.28,1,0,1,1
1,1,2024-01-05T13:28:00+00:00Z,1023,0,50,1.76,1.41,1.86,0.68,0,1,0,0
1,2,2024-01-05T13:28:00+00:00Z,1023,1,34,1.04,5.28,1.5,0.72,1,1,0,0
1,1,2024-01-05T14:31:00+00:00Z,1023,0,9,1.97,1.91,8.62,0.45,1,1,0,1
1,2,2024-01-05T14:31:00+00:00Z,1023,1,25,1.21,2.99,7.23,0.6,1,1,1,0
1,1,2024-01-05T15:28:00+00:00Z,1023,1,58,1.51,8.36,11.52,0.53,1,0,0,0
1,2,2024-01-05T15:28:00+00:00Z,511,,47,1.11,8.87,10.14,0.48,0,0,1,1
1,1,2024-01-05T16:22:00+00:00Z,1007,0,23,1.73,4.75,1.32,,1,0,0,1
1,2,2024-01-05T16:22:00+00:00Z,1023,0,29,1.87,2.25,1.87,0.89,1,0,0,0
1,1,2024-01-05T17:15:00+00:00Z,1023,0,60,0.64,2.04,7.73,0.73,0,0,0,0
1,2,2024-01-05T17:15:00+00:00Z,1023,0,6,0.92,5.24,3.55,0.65,1,0,0,1
1,1,2024-01-05T18:09:00+00:00Z,1023,0,2,1.06,6.21,11.82,0.15,1,0,0,0
1,2,2024-01-05T18:09:00+00:00Z,1023,1,0,1.78,4.11,2.38,0.36,0,0,1,0
1,1,2024-01-05T19:17:00+00:00Z,1023,1,47,0.59,2.0,6.29,0.17,0,1,1,1
1,2,2024-01-05T19:17:00+00:00Z,1023,0,58,1.77,6.58,2.99,0.56,1,0,1,1
1,1,2024-01-05T20:27:00+00:00Z,991,1,21,1.15,7.32,,0.04,1,0,0,1
1,2,2024-01-05T20:27:00+00:00Z,1023,1,57,1.78,9.24,7.99,0.82,0,0,1,1
1,1,2024-01-05T21:26:00+00:00Z,1023,1,11,1.01,6.75,3.84,0.22,1,1,1,1
1,2,2024-01-05T21:26:00+00:00Z,1023,0,6,1.16,1.52,9.12,0.12,0,0,0,1
1,1,2024-01-05T22:22:00+00:00Z,1023,0,5,1.73,5.25,2.58,0.31,1,0,0,0
1,2,2024-01-05T22:22:00+00:00Z,1023,1,59,1.4,2.98,1.64,0.93,0,1,0,1
1,1,2024-01-05T23:25:00+00:00Z,1023,1,40,1.14,3.95,11.6,0.48,0,1,0,1
1,2,2024-01-05T23:25:00+00:00Z,751,1,,1.5,5.44,9.01,,1,0,1,1
1,1,2024-01-06T00:31:00+00:00Z,1023,1,25,1.52,7.53,4.22,0.58,0,1,0,0
1,2,2024-01-06T00:31:00+00:00Z,1015,1,33,1.57,5.8,3.96,0.05,,0,1,0
1,1,2024-01-06T01:39:00+00:00Z,1023,1,53,1.9,9.52,5.71,0.17,1,0,0,0
1,2,2024-01-06T01:39:00+00:00Z,1023,0,57,1.87,9.2,3.38,0.35,1,1,1,1
1,1,2024-01-06T02:44:00+00:00Z,1023,1,13,1.74,1.86,3.09,0.06,1,0,0,1
1,2,2024-01-06T02:44:00+00:00Z,767,1,,1.2,5.43,10.0,0.24,1,1,1,0
1,1,2024-01-06T03:48:00+00:00Z,1023,1,43,1.64,9.33,7.48,0.8,1,0,0,1
1,2,2024-01-06T03:48:00+00:00Z,1023,1,6,0.97,9.08,7.03,0.29,0,0,0,0
1,1,2024-01-06T05:50:00+00:00Z,1023,1,35,0.78,7.57,6.18,0.7,1,0,0,0
1,2,2024-01-06T05:50:00+00:00Z,1023,1,25,1.16,1.48,3.27,0.02,1,1,1,1
1,1,2024-01-06T06:56:00+00:00Z,1023,0,53,1.34,1.59,9.57,0.12,1,0,1,1
1,2,2024-01-06T06:56:00+00:00Z,1023,0,17,0.56,3.87,10.83,0.03,0,0,0,1
1,1,2024-01-06T08:00:00+00:00Z,1023,0,0,0.96,2.04,7.94,0.84,1,0,0,1
1,2,2024-01-06T08:00:00+00:00Z,1023,0,28,1.64,8.65,5.86,0.17,1,0,0,1
1,1,2024-01-06T08:52:00+00:00Z,1023,0,48,1.19,9.86,3.1,0.93,1,0,1,0
1,2,2024-01-06T08:52:00+00:00Z,1023,1,21,1.64,7.75,5.3,0.91,1,0,1,0
1,1,2024-01-06T09:45:00+00:00Z,1023,0,22,1.18,7.43,6.83,0.66,0,1,1,0
1,2,2024-01-06T09:45:00+00:00Z,1023,0,25,1.56,3.9,11.64,0.25,0,1,1,1
