id_Controlador,indexControl,fechaHora,includedVars,PowerFail,TimeOn,EnergySaving,ActiveEnergy,AparentEnergy,PowerFactor,OverVoltageEvents,UnderVoltageEvents,driverFailure,lampFailure
1,1,2025-01-02 13:48:00,511,,60,1.66,5.33,6.05,0.74,1,1,0,0
1,2,2025-01-02 13:48:00,1019,1,4,1.44,7.11,3.64,0.6,0,,1,1
1,1,2025-01-02 14:48:00,1023,0,60,0.73,2.17,3.88,0.12,1,1,0,1
1,2,2025-01-02 14:48:00,1023,0,60,0.71,5.15,4.46,0.57,0,0,1,1
1,1,2025-01-02 15:54:00,1023,1,40,1.26,1.05,8.39,0.97,0,1,1,0
1,2,2025-01-02 15:54:00,1023,1,55,0.73,3.56,8.86,0.15,0,1,0,1
1,1,2025-01-02 16:54:00,1023,0,60,1.11,2.01,3.97,0.35,1,1,0,1
1,2,2025-01-02 16:54:00,1023,0,60,1.76,9.99,7.97,0.48,0,1,1,1
1,1,2025-01-02 17:45:00,1023,1,49,0.55,4.65,6.5,0.27,1,1,0,0
1,2,2025-01-02 17:45:00,1023,0,60,1.17,7.36,6.02,0.07,0,1,1,0
1,1,2025-01-02 18:40:00,1019,1,0,1.53,3.66,1.03,0.38,1,,1,1
1,2,2025-01-02 18:40:00,1023,1,40,0.51,6.34,5.63,0.65,0,1,0,1
1,1,2025-01-02 19:42:00,1006,0,60,1.69,8.45,10.99,,0,0,1,
1,2,2025-01-02 19:42:00,991,1,28,1.24,8.56,,0.48,1,0,1,1
1,1,2025-01-02 20:50:00,767,1,,1.08,1.9,4.14,0.98,1,0,0,1
1,2,2025-01-02 20:50:00,1023,0,60,0.98,1.83,9.01,0.28,1,0,1,1
1,1,2025-01-02 21:40:00,1023,0,60,0.51,2.7,7.61,0.54,0,0,1,1
1,2,2025-01-02 21:40:00,1023,1,28,1.82,2.54,7.15,0.7,0,0,1,0
1,1,2025-01-02 22:43:00,1023,1,51,0.5,1.46,10.57,0.46,0,0,1,0
1,2,2025-01-02 22:43:00,1023,1,21,1.72,9.85,5.02,1.0,0,0,1,0
1,1,2025-01-02 23:50:00,959,1,36,1.43,,2.16,0.94,1,0,0,0
1,2,2025-01-02 23:50:00,1023,1,58,1.83,1.51,3.63,0.6,1,1,0,1
1,1,2025-01-03 00:44:00,1023,0,60,0.85,4.17,11.24,0.72,0,0,0,0
1,2,2025-01-03 00:44:00,1023,0,60,0.63,8.76,10.1,0.53,0,0,0,0
1,1,2025-01-03 01:50:00,1015,0,60,1.74,5.63,9.25,0.26,,0,1,1
1,2,2025-01-03 01:50:00,1023,1,33,1.49,9.81,7.43,0.41,0,0,1,1
1,1,2025-01-03 02:57:00,511,,60,0.96,6.4,5.77,0.41,0,0,1,1
1,2,2025-01-03 02:57:00,1023,0,60,1.04,9.88,4.26,0.94,0,0,0,1
1,1,2025-01-03 03:59:00,1023,1,18,1.32,2.11,4.39,0.89,0,0,0,0
1,2,2025-01-03 03:59:00,1023,1,13,1.83,6.54,3.24,0.71,1,1,1,1
1,1,2025-01-03 04:53:00,1023,0,60,0.84,9.23,5.37,0.84,0,0,1,0
1,2,2025-01-03 04:53:00,1023,0,60,0.76,9.23,6.78,0.65,1,0,1,1
1,1,2025-01-03 05:51:00,1023,0,60,1.53,9.6,2.13,0.73,0,0,1,1
1,2,2025-01-03 05:51:00,1023,1,38,1.14,6.79,9.62,0.28,0,1,1,1
1,1,2025-01-03 07:01:00,1023,1,42,0.73,3.03,1.12,0.72,1,1,0,0
1,2,2025-01-03 07:01:00,1023,1,19,1.04,7.2,5.11,0.15,1,0,0,0
1,1,2025-01-03 08:08:00,1021,0,60,1.05,3.83,9.48,0.28,0,1,,0
1,2,2025-01-03 08:08:00,1018,0,60,1.29,5.15,6.91,0.33,1,,0,
1,1,2025-01-03 09:15:00,1023,0,60,2.0,1.42,4.08,0.41,1,0,1,0
1,2,2025-01-03 09:15:00,1019,0,60,0.69,2.1,5.68,0.72,1,,0,1
1,1,2025-01-03 10:24:00,1023,0,60,1.63,5.64,9.53,0.39,1,0,0,0
1,2,2025-01-03 10:24:00,1023,0,60,0.66,9.96,10.48,0.27,0,0,0,0
1,1,2025-01-03 11:30:00,1023,1,22,1.2,6.48,8.3,0.94,1,0,0,1
1,2,2025-01-03 11:30:00,767,1,,1.99,5.84,11.4,0.67,0,1,1,0
1,1,2025-01-03 12:30:00,1023,1,5,1.36,8.61,4.56,0.23,1,0,1,0
1,2,2025-01-03 12:30:00,895,0,60,,6.64,11.5,0.43,0,0,1,1
1,1,2025-01-03 13:32:00,1023,1,35,1.6,3.15,10.81,0.43,0,0,1,0
1,2,2025-01-03 13:32:00,895,1,56,,1.65,3.34,0.54,0,1,0,0
1,1,2025-01-03 14:28:00,1023,0,60,1.77,9.22,8.52,0.09,1,0,1,0
1,2,2025-01-03 14:28:00,1023,1,3,1.21,8.67,3.16,0.44,0,0,0,0
1,1,2025-01-03 15:38:00,1023,0,60,1.71,4.62,3.14,0.86,1,0,0,1
1,2,2025-01-03 15:38:00,1023,0,60,1.76,5.16,1.33,0.08,0,1,0,0
1,1,2025-01-03 16:46:00,1023,0,60,1.62,1.11,8.87,0.98,0,1,0,0
1,2,2025-01-03 16:46:00,943,1,57,0.55,,6.68,,1,0,1,0
1,1,2025-01-03 17:36:00,1023,1,39,0.78,5.39,11.26,0.29,1,0,0,0
1,2,2025-01-03 17:36:00,1023,1,56,0.78,2.48,3.55,0.32,1,1,1,1
1,1,2025-01-03 18:35:00,1023,0,60,0.62,7.69,5.07,0.29,1,0,1,1
1,2,2025-01-03 18:35:00,1023,0,60,1.41,1.29,4.76,0.73,0,1,0,0
1,1,2025-01-03 19:29:00,1007,0,60,1.62,8.66,6.65,,0,0,1,1
1,2,2025-01-03 19:29:00,1023,1,43,0.63,1.45,1.84,0.74,0,0,1,1
1,1,2025-01-03 20:27:00,1023,0,60,1.19,6.41,7.69,0.85,1,1,1,0
1,2,2025-01-03 20:27:00,1015,1,41,1.89,5.51,1.83,0.12,,1,0,0
1,1,2025-01-03 21:22:00,1019,0,60,1.36,8.01,9.71,0.46,1,,0,0
1,2,2025-01-03 21:22:00,1023,0,60,1.42,2.53,4.86,0.35,0,1,0,1
1,1,2025-01-03 22:25:00,1023,1,18,1.63,1.67,9.77,0.83,0,0,0,0
1,2,2025-01-03 22:25:00,1023,0,60,0.73,3.52,10.86,0.49,0,0,1,0
1,1,2025-01-03 23:18:00,1023,0,60,1.65,2.08,2.43,0.11,0,1,1,0
1,2,2025-01-03 23:18:00,1023,0,60,1.52,8.34,1.43,0.72,1,0,1,0
1,1,2025-01-04 00:16:00,959,0,60,0.75,,8.77,0.63,0,0,0,1
1,2,2025-01-04 00:16:00,1023,1,45,1.18,7.74,6.59,0.61,1,0,0,0
1,1,2025-01-04 01:15:00,1023,1,41,1.99,6.12,9.71,0.38,1,0,1,1
1,2,2025-01-04 01:15:00,1023,0,60,1.44,9.51,7.42,0.21,1,1,0,0
1,1,2025-01-04 02:12:00,1023,1,45,1.61,7.12,2.68,0.43,0,1,1,0
1,2,2025-01-04 02:12:00,1023,1,21,0.94,1.18,11.26,0.66,0,0,1,0
1,1,2025-01-04 03:02:00,1023,0,60,1.46,6.91,9.12,0.96,0,0,0,1
1,2,2025-01-04 03:02:00,1021,1,37,1.47,2.63,5.77,0.41,1,0,,1
1,1,2025-01-04 04:03:00,1007,1,14,1.75,9.44,10.28,,0,1,1,1
1,2,2025-01-04 04:03:00,1023,1,19,1.53,5.17,9.22,0.29,0,0,1,1
1,1,2025-01-04 04:53:00,1023,0,60,1.32,6.2,4.89,0.76,0,1,0,1
1,2,2025-01-04 04:53:00,1023,1,39,1.86,6.65,1.96,0.88,0,1,0,0
1,1,2025-01-04 05:56:00,1023,1,44,0.9,3.65,7.74,0.98,1,0,1,0
1,2,2025-01-04 05:56:00,1021,0,60,1.68,9.34,3.01,0.02,1,1,,1
1,1,2025-01-04 06:52:00,1023,0,60,1.12,4.67,1.76,0.02,1,0,0,1
1,2,2025-01-04 06:52:00,1023,1,19,1.86,7.18,9.05,0.54,0,1,0,1
1,1,2025-01-04 07:46:00,1023,1,0,1.66,2.4,3.99,0.54,1,0,0,1
1,2,2025-01-04 07:46:00,495,,60,1.11,4.23,5.65,,1,1,1,0
1,1,2025-01-04 08:52:00,1023,1,51,1.5,5.35,2.8,0.74,0,1,0,0
1,2,2025-01-04 08:52:00,1007,1,40,1.88,9.89,1.14,,1,1,0,0
1,1,2025-01-04 09:55:00,767,1,,0.84,8.73,8.67,0.89,0,1,0,1
1,2,2025-01-04 09:55:00,1022,1,56,1.19,2.54,5.45,0.47,1,0,0,
1,1,2025-01-04 10:48:00,1007,1,28,1.36,8.09,10.52,,0,1,1,0
1,2,2025-01-04 10:48:00,1023,0,60,0.54,9.63,9.32,0.75,1,1,1,0
1,1,2025-01-04 11:57:00,1023,0,60,1.66,5.0,4.22,0.9,1,1,1,1
1,2,2025-01-04 11:57:00,991,0,60,1.23,5.16,,0.58,1,1,0,1
1,1,2025-01-04 12:47:00,1007,1,0,1.16,3.27,10.48,,0,0,1,0
1,2,2025-01-04 12:47:00,895,0,60,,2.83,8.58,0.5,1,0,1,0
1,1,2025-01-04 14:39:00,1023,0,60,1.96,3.73,3.13,0.09,1,1,1,1
1,2,2025-01-04 14:39:00,511,,60,1.58,3.63,11.76,0.23,0,1,0,1
1,1,2025-01-04 15:37:00,991,1,55,0.86,3.04,,0.97,1,1,0,1
1,2,2025-01-04 15:37:00,1023,1,33,1.43,6.36,7.43,0.8,0,1,1,1
1,1,2025-01-04 16:38:00,1022,1,2,1.15,8.62,3.39,0.52,0,0,1,
1,2,2025-01-04 16:38:00,1023,1,59,0.78,2.09,8.67,0.05,0,1,0,1
1,1,2025-01-04 17:42:00,511,,60,1.68,7.42,3.77,0.82,0,1,1,0
1,2,2025-01-04 17:42:00,1023,1,24,1.65,3.64,10.34,0.53,1,0,1,1
1,1,2025-01-04 18:32:00,511,,60,1.82,5.69,9.24,0.84,0,0,1,1
1,2,2025-01-04 18:32:00,1023,0,60,0.58,4.44,11.39,0.88,1,0,0,0
1,1,2025-01-04 19:25:00,1019,1,55,1.49,5.05,10.63,0.87,0,,1,1
1,2,2025-01-04 19:25:00,1007,1,20,1.86,7.27,3.86,,0,0,0,0
1,1,2025-01-04 20:18:00,1021,0,60,1.17,8.75,7.98,0.24,1,1,,1
1,2,2025-01-04 20:18:00,1023,1,36,1.22,1.11,2.18,0.8,1,1,0,1
1,1,2025-01-04 21:12:00,1023,1,35,1.43,2.52,5.4,1.0,1,1,0,0
1,2,2025-01-04 21:12:00,1023,0,60,1.39,6.43,9.82,0.08,1,1,1,1
1,1,2025-01-05 00:05:00,1023,0,60,1.25,3.63,9.45,0.16,0,1,0,1
1,2,2025-01-05 00:05:00,767,0,,0.61,2.35,3.09,0.48,0,1,1,0
1,1,2025-01-05 00:56:00,1023,0,60,1.17,5.85,11.12,0.5,1,1,1,1
1,2,2025-01-05 00:56:00,1023,1,10,1.73,2.85,9.52,0.82,1,0,1,0
1,1,2025-01-05 01:55:00,1023,1,1,1.63,3.4,1.37,0.79,0,1,1,0
1,2,2025-01-05 01:55:00,767,1,,1.62,9.03,5.11,0.56,0,1,1,1
1,1,2025-01-05 02:46:00,1023,1,59,1.79,4.86,5.32,0.28,1,1,0,1
1,2,2025-01-05 02:46:00,1023,1,24,0.66,9.44,1.14,0.49,1,0,0,0
1,1,2025-01-05 03:55:00,1019,1,42,1.41,2.01,3.82,0.76,1,,0,0
1,2,2025-01-05 03:55:00,1022,0,60,0.7,9.38,6.96,0.18,1,1,1,
1,1,2025-01-05 04:52:00,1023,0,60,0.63,7.97,2.54,0.03,1,0,0,0
1,2,2025-01-05 04:52:00,1023,0,60,1.57,3.87,3.37,0.22,1,1,0,1
1,1,2025-01-05 05:43:00,623,1,,,2.1,9.55,,0,1,1,0
1,2,2025-01-05 05:43:00,987,0,60,0.53,6.9,,0.51,0,,1,1
1,1,2025-01-05 08:53:00,1023,0,60,1.44,2.91,6.81,0.58,0,0,0,0
1,2,2025-01-05 08:53:00,1023,0,60,0.7,2.69,2.26,0.48,0,0,0,1
1,1,2025-01-05 09:54:00,1023,1,8,1.0,7.56,11.21,0.88,0,1,0,1
1,2,2025-01-05 09:54:00,895,0,60,,2.54,11.87,0.05,0,1,1,0
1,1,2025-01-05 11:04:00,1023,1,41,1.64,5.81,8.9,0.47,0,1,1,0
1,2,2025-01-05 11:04:00,1023,0,60,1.22,9.72,3.72,1.0,1,0,1,1
1,1,2025-01-05 12:14:00,1007,0,60,0.97,6.45,1.08,,1,0,1,1
1,2,2025-01-05 12:14:00,1022,0,60,0.85,9.7,5.01,0.15,0,1,1,
1,1,2025-01-05 13:16:00,1023,0,60,1.56,1.48,4.85,0.91,0,1,1,0
1,2,2025-01-05 13:16:00,1023,1,25,0.57,8.28,11.92,0.97,0,0,0,0
1,1,2025-01-05 14:12:00,997,0,60,1.43,3.22,3.64,,,1,,1
1,2,2025-01-05 14:12:00,1022,0,60,1.21,1.32,11.74,0.71,0,0,0,
1,1,2025-01-05 16:20:00,1023,1,50,0.95,7.01,4.83,0.74,0,1,1,1
1,2,2025-01-05 16:20:00,1023,0,60,1.28,8.64,9.31,0.58,0,0,1,0
1,1,2025-01-05 17:30:00,1023,0,60,0.59,1.42,3.54,0.11,1,1,1,0
1,2,2025-01-05 17:30:00,1023,0,60,0.98,5.58,2.22,0.41,0,1,1,0
1,1,2025-01-05 18:39:00,1023,1,41,1.95,6.4,7.6,0.48,0,1,1,1
1,2,2025-01-05 18:39:00,1023,0,60,1.71,7.63,4.44,0.03,0,0,0,1
1,1,2025-01-05 19:37:00,1023,0,60,1.7,3.66,7.14,0.3,0,1,1,0
1,2,2025-01-05 19:37:00,1023,0,60,1.34,5.41,11.68,0.45,1,0,0,1
1,1,2025-01-05 20:35:00,1023,1,13,0.71,6.12,7.98,0.37,1,0,1,0
1,2,2025-01-05 20:35:00,1023,0,60,0.81,5.27,9.55,0.71,0,0,0,1
1,1,2025-01-05 21:32:00,959,0,60,0.75,,4.64,0.06,0,0,1,0
1,2,2025-01-05 21:32:00,1023,1,22,0.8,5.55,10.09,0.59,1,1,1,0
1,1,2025-01-05 22:29:00,1023,0,60,1.9,8.07,5.13,0.62,1,0,1,0
1,2,2025-01-05 22:29:00,1007,1,54,0.7,1.79,10.45,,0,1,0,1
1,1,2025-01-05 23:31:00,1006,1,13,1.16,9.83,9.44,,0,1,0,
1,2,2025-01-05 23:31:00,1023,1,22,0.79,3.51,6.78,0.91,0,0,0,1
1,1,2025-01-06 00:25:00,1023,1,8,1.94,4.98,4.18,0.43,0,1,1,1
1,2,2025-01-06 00:25:00,1023,1,52,0.65,4.0,3.65,0.7,0,0,1,0
1,1,2025-01-06 01:32:00,1023,1,39,1.54,6.67,6.71,0.84,1,0,0,0
1,2,2025-01-06 01:32:00,1023,0,60,1.57,5.29,1.83,0.15,0,1,1,0
1,1,2025-01-06 02:34:00,1023,1,47,1.74,5.27,2.97,0.64,0,0,0,1
1,2,2025-01-06 02:34:00,511,,60,0.62,2.58,3.0,0.11,1,1,1,1
1,1,2025-01-06 03:28:00,507,,60,0.66,2.84,2.84,0.62,0,,0,1
1,2,2025-01-06 03:28:00,1007,0,60,0.71,6.56,5.23,,1,1,0,1
1,1,2025-01-06 04:22:00,1006,0,60,0.77,1.89,4.92,,0,1,1,
1,2,2025-01-06 04:22:00,495,,60,1.37,1.93,6.01,,1,1,0,0
1,1,2025-01-06 05:13:00,1015,1,43,0.54,1.66,11.6,0.12,,1,1,1
1,2,2025-01-06 05:13:00,1022,1,12,0.63,3.77,9.41,0.94,0,0,0,
1,1,2025-01-06 06:22:00,1023,0,60,0.86,6.01,4.47,0.48,0,0,0,1
1,2,2025-01-06 06:22:00,894,1,23,,8.53,6.16,0.49,1,1,0,
1,1,2025-01-06 07:27:00,511,,60,1.04,9.9,9.65,0.02,0,1,0,0
1,2,2025-01-06 07:27:00,1019,0,60,0.66,8.53,4.05,0.51,0,,0,0
1,1,2025-01-06 08:36:00,1023,1,18,1.71,8.09,11.72,0.33,0,0,1,0
1,2,2025-01-06 08:36:00,1023,0,60,1.08,4.3,5.58,0.93,0,1,1,0
1,1,2025-01-06 09:29:00,991,1,39,0.61,5.03,,0.97,0,0,0,1
1,2,2025-01-06 09:29:00,1023,0,60,0.79,8.92,3.55,0.11,0,0,0,0
1,1,2025-01-06 10:37:00,991,1,0,0.94,5.33,,0.59,1,0,0,1
1,2,2025-01-06 10:37:00,1023,1,6,1.78,9.22,4.52,0.75,1,1,1,1
1,1,2025-01-06 11:36:00,1019,1,27,0.63,8.83,7.55,0.37,0,,0,0
1,2,2025-01-06 11:36:00,1015,1,16,1.06,8.67,9.37,0.83,,1,1,1
1,1,2025-01-06 12:29:00,1023,1,25,0.62,3.32,4.43,0.46,0,0,0,1
1,2,2025-01-06 12:29:00,1023,1,38,0.98,1.15,11.0,0.99,0,1,1,1
1,1,2025-01-06 13:26:00,1023,1,27,1.58,7.11,7.86,0.92,0,1,1,0
1,2,2025-01-06 13:26:00,767,1,,1.76,8.58,3.29,0.08,1,0,1,1
1,1,2025-01-06 14:27:00,1023,1,44,0.78,8.71,5.36,0.81,1,1,1,0
1,2,2025-01-06 14:27:00,959,1,19,1.0,,10.86,0.55,0,1,0,1
1,1,2025-01-06 15:31:00,1022,0,60,1.74,8.45,1.01,0.1,0,1,0,
1,2,2025-01-06 15:31:00,1023,1,36,1.21,9.99,1.45,0.94,0,1,0,0
1,1,2025-01-06 16:31:00,1023,1,55,1.23,9.35,6.08,0.26,0,0,1,0
1,2,2025-01-06 16:31:00,1023,1,11,1.47,4.52,6.3,0.58,1,0,0,1
1,1,2025-01-06 17:26:00,1023,1,17,0.65,9.4,4.92,0.66,1,0,0,1
1,2,2025-01-06 17:26:00,1023,1,28,0.65,8.29,5.73,0.9,0,0,1,1
1,1,2025-01-06 18:22:00,1023,0,60,1.23,4.37,10.79,0.3,1,1,0,1
1,2,2025-01-06 18:22:00,1023,1,54,0.76,2.86,7.39,0.66,1,1,1,0
1,1,2025-01-06 19:18:00,1023,0,60,0.54,8.81,7.41,0.06,1,1,0,1
1,2,2025-01-06 19:18:00,1023,0,60,0.79,7.78,9.84,0.75,0,1,1,1
1,1,2025-01-06 20:15:00,1023,0,60,1.92,5.66,9.58,0.25,0,0,1,1
1,2,2025-01-06 20:15:00,1023,0,60,0.53,6.99,4.8,0.46,1,1,1,0
1,1,2025-01-06 21:13:00,1023,0,60,1.22,8.31,11.87,0.93,1,1,0,1
1,2,2025-01-06 21:13:00,1023,1,39,1.42,8.47,3.4,0.38,0,0,1,1
1,1,2025-01-06 22:16:00,1023,1,10,0.66,1.87,7.15,0.01,0,1,1,0
1,2,2025-01-06 22:16:00,1023,0,60,0.75,6.31,3.98,0.53,0,1,0,0
1,1,2025-01-06 23:21:00,1023,0,60,1.0,5.24,7.76,0.06,0,0,0,1
1,2,2025-01-06 23:21:00,1023,0,60,0.69,1.14,8.2,0.53,1,1,1,0
1,1,2025-01-07 00:29:00,1021,0,60,1.22,5.46,11.33,0.28,0,1,,0
1,2,2025-01-07 00:29:00,1023,0,60,0.61,9.95,4.57,0.36,1,1,1,0
1,1,2025-01-07 01:21:00,1023,1,41,1.1,3.69,7.53,0.85,1,1,0,1
1,2,2025-01-07 01:21:00,1023,0,60,0.87,4.44,6.6,0.15,1,1,0,1
1,1,2025-01-07 02:29:00,895,1,25,,2.69,2.51,0.87,0,1,0,1
1,2,2025-01-07 02:29:00,1021,1,40,1.01,1.47,3.43,0.12,1,0,,1
1,1,2025-01-07 03:35:00,895,1,1,,9.32,10.04,0.0,0,1,0,1
1,2,2025-01-07 03:35:00,991,0,60,0.59,8.27,,0.48,1,0,1,0
1,1,2025-01-07 04:29:00,1023,0,60,0.57,6.1,8.99,0.11,0,1,0,0
1,2,2025-01-07 04:29:00,1023,1,11,0.8,2.83,3.19,0.25,1,1,0,1
1,1,2025-01-07 05:35:00,1023,1,12,0.74,2.34,7.03,0.15,1,1,1,0
1,2,2025-01-07 05:35:00,1023,0,60,0.97,9.23,8.11,0.09,1,1,1,0
1,1,2025-01-07 06:40:00,959,1,8,0.73,,9.16,0.68,1,0,0,1
