id_Controlador,indexControl,fechaHora,includedVars,PowerFail,TimeOn,EnergySaving,ActiveEnergy,AparentEnergy,PowerFactor,OverVoltageEvents,UnderVoltageEvents,driverFailure,lampFailure
1,2,2025-01-02 16:59:00,1023,1,10,1.83,1.0,1.25,0.19,0,0,0,0
1,1,2025-01-02 18:09:00,1023,1,35,0.74,1.74,6.56,0.71,1,0,0,0
1,2,2025-01-02 18:09:00,1023,1,23,0.91,5.59,2.82,0.78,0,0,0,0
1,1,2025-01-02 19:01:00,767,1,,1.08,3.81,9.77,0.12,0,1,1,1
1,2,2025-01-02 19:01:00,1023,1,29,0.94,4.32,8.31,1.0,1,0,1,1
1,1,2025-01-02 19:51:00,947,1,23,1.77,,6.43,0.65,,,1,0
1,2,2025-01-02 19:51:00,891,1,23,,6.95,7.61,0.24,0,,1,1
1,1,2025-01-02 20:46:00,1023,1,6,1.16,3.05,4.75,0.12,1,1,0,1
1,2,2025-01-02 20:46:00,1022,1,15,1.89,2.82,11.99,0.8,0,0,0,
1,1,2025-01-02 21:56:00,1023,0,60,0.5,6.75,10.51,0.33,0,0,0,0
1,2,2025-01-02 21:56:00,1023,0,60,1.29,2.46,2.16,0.71,0,1,0,1
1,1,2025-01-02 23:03:00,511,,60,0.58,2.66,2.29,0.78,0,1,1,0
1,2,2025-01-02 23:03:00,509,,60,0.83,4.98,2.68,0.54,0,1,,1
1,1,2025-01-03 00:07:00,1023,0,60,1.69,7.43,1.0,0.42,1,1,1,0
1,2,2025-01-03 00:07:00,1023,1,45,1.68,3.16,11.7,0.79,0,1,0,0
1,1,2025-01-03 01:03:00,1023,0,60,0.7,2.61,4.74,0.56,1,1,1,0
1,2,2025-01-03 01:03:00,511,,60,1.75,5.8,6.74,0.32,0,1,1,0
1,1,2025-01-03 02:09:00,895,1,47,,2.29,4.87,0.44,1,1,0,0
1,2,2025-01-03 02:09:00,511,,60,1.78,3.47,7.06,0.2,1,0,0,1
1,1,2025-01-03 03:05:00,1015,0,60,0.95,3.41,4.36,0.7,,0,0,1
1,2,2025-01-03 03:05:00,1023,0,60,1.03,6.33,9.94,0.49,1,0,0,0
1,1,2025-01-03 04:02:00,991,1,6,1.33,4.99,,0.6,0,0,0,0
1,2,2025-01-03 04:02:00,1023,1,56,0.95,2.13,1.12,0.79,0,0,0,1
1,1,2025-01-03 05:01:00,1023,0,60,1.02,9.48,8.92,0.1,0,0,0,1
1,2,2025-01-03 05:01:00,1023,1,59,1.65,8.13,5.16,0.76,1,0,0,0
1,1,2025-01-03 05:53:00,1007,1,14,0.58,1.92,10.13,,1,0,1,1
1,2,2025-01-03 05:53:00,991,0,60,1.53,4.48,,0.4,1,1,0,1
1,1,2025-01-03 06:52:00,1023,0,60,1.95,3.38,8.99,0.01,0,1,1,0
1,2,2025-01-03 06:52:00,895,0,60,,1.21,1.59,0.32,0,0,0,0
1,1,2025-01-03 07:45:00,1023,1,48,1.17,9.74,6.66,0.5,1,1,1,0
1,2,2025-01-03 07:45:00,1023,1,42,0.91,7.14,2.83,0.61,1,0,1,1
1,1,2025-01-03 08:52:00,831,0,60,,,10.89,0.5,0,1,0,1
1,2,2025-01-03 08:52:00,1023,1,0,1.35,5.93,7.73,0.16,1,1,0,0
1,1,2025-01-03 09:43:00,1023,0,60,1.3,2.98,6.86,0.52,1,1,1,1
1,2,2025-01-03 09:43:00,1023,1,8,1.4,3.49,6.53,0.12,0,0,1,1
1,1,2025-01-03 10:41:00,1023,1,49,0.61,8.91,1.28,0.57,1,0,1,0
1,2,2025-01-03 10:41:00,1017,0,60,1.67,4.78,2.0,0.27,0,,,0
1,1,2025-01-03 11:47:00,1019,0,60,1.73,2.23,3.19,0.27,1,,0,0
1,2,2025-01-03 11:47:00,991,1,8,1.4,8.48,,0.62,1,0,1,1
1,1,2025-01-03 12:57:00,987,0,60,1.05,2.53,,0.74,1,,1,0
1,2,2025-01-03 12:57:00,511,,60,1.26,7.88,1.58,0.47,1,0,0,1
1,1,2025-01-03 14:00:00,1023,1,48,1.36,3.18,1.39,0.28,1,1,0,1
1,2,2025-01-03 14:00:00,1023,0,60,1.98,2.84,4.31,0.37,0,0,1,0
1,1,2025-01-03 15:04:00,1021,1,44,0.86,4.81,4.13,0.66,1,0,,1
1,2,2025-01-03 15:04:00,1023,0,60,1.71,3.24,7.0,0.72,1,1,1,0
1,1,2025-01-03 16:13:00,1015,1,58,1.54,3.25,10.94,0.64,,0,0,1
1,2,2025-01-03 16:13:00,1023,1,26,1.39,3.16,8.27,0.02,1,0,1,0
1,1,2025-01-03 19:03:00,703,1,,0.94,,1.87,0.71,0,1,1,1
1,2,2025-01-03 19:03:00,1021,0,60,0.82,5.41,11.6,0.21,0,1,,1
1,1,2025-01-03 20:08:00,511,,60,0.77,7.93,7.55,0.64,0,0,0,0
1,2,2025-01-03 20:08:00,1023,1,50,0.82,7.92,2.11,0.5,1,0,0,1
1,1,2025-01-03 21:08:00,1022,1,3,0.85,5.58,8.59,0.68,1,1,0,
1,2,2025-01-03 21:08:00,1021,0,60,0.84,3.47,5.34,0.87,0,0,,0
1,1,2025-01-03 22:01:00,1007,1,18,1.15,9.34,1.13,,0,0,0,1
1,2,2025-01-03 22:01:00,1023,0,60,1.07,1.9,2.0,0.54,0,1,1,1
1,1,2025-01-03 22:51:00,1023,1,46,2.0,5.11,2.45,0.1,0,0,1,0
1,2,2025-01-03 22:51:00,1023,0,60,1.79,2.51,5.02,0.32,1,0,0,1
1,1,2025-01-04 00:01:00,991,0,60,0.9,6.63,,0.44,0,1,0,0
1,2,2025-01-04 00:01:00,959,1,59,1.18,,11.48,0.39,1,1,0,0
1,1,2025-01-04 00:52:00,1015,0,60,0.54,1.39,11.79,0.28,,0,0,1
1,2,2025-01-04 00:52:00,983,1,59,1.87,6.26,,0.46,,1,1,1
1,1,2025-01-04 01:59:00,1020,1,9,1.96,7.8,7.07,0.05,1,1,,
1,2,2025-01-04 01:59:00,1023,0,60,1.46,6.68,7.37,0.52,1,0,1,1
1,1,2025-01-04 02:49:00,503,,60,1.62,1.84,9.59,0.6,,0,0,1
1,2,2025-01-04 02:49:00,1023,0,60,0.68,2.26,6.63,0.54,1,1,0,0
1,1,2025-01-04 03:48:00,1023,1,21,0.53,6.29,8.13,0.24,1,1,1,1
1,2,2025-01-04 03:48:00,1023,1,20,1.99,1.67,10.72,0.71,0,1,0,0
1,1,2025-01-04 04:53:00,1023,0,60,1.13,4.95,4.5,0.64,1,1,1,1
1,2,2025-01-04 04:53:00,1023,0,60,0.94,6.85,11.6,0.92,0,1,0,0
1,1,2025-01-04 05:43:00,1023,0,60,1.11,1.91,11.18,0.15,0,1,0,1
1,2,2025-01-04 05:43:00,982,1,13,0.74,5.52,,0.16,,0,1,
1,1,2025-01-04 06:52:00,959,1,40,1.33,,7.75,0.93,0,0,0,1
1,2,2025-01-04 06:52:00,1023,1,38,1.85,7.88,5.84,0.58,0,0,0,0
1,1,2025-01-04 07:42:00,943,1,39,1.31,,8.64,,1,1,1,0
1,2,2025-01-04 07:42:00,991,1,8,1.97,4.77,,0.89,0,1,0,1
1,1,2025-01-04 08:38:00,1023,0,60,1.03,8.04,3.49,0.49,0,1,0,1
1,2,2025-01-04 08:38:00,1015,1,40,1.72,7.91,2.08,0.01,,0,0,1
1,1,2025-01-04 09:43:00,1023,0,60,1.4,1.93,9.55,0.9,1,1,1,0
1,2,2025-01-04 09:43:00,1022,0,60,0.85,3.33,1.22,0.03,1,1,0,
1,1,2025-01-04 10:37:00,1023,1,34,0.7,4.98,2.97,0.86,1,0,0,0
1,2,2025-01-04 10:37:00,1023,1,12,0.62,7.44,4.72,0.18,1,0,0,0
1,1,2025-01-04 11:43:00,1023,0,60,1.47,3.51,12.0,0.35,1,0,1,0
1,2,2025-01-04 11:43:00,1023,0,60,1.06,6.13,10.74,0.02,0,0,1,1
1,1,2025-01-04 12:45:00,1023,1,56,1.39,5.61,9.49,0.84,0,0,1,0
1,2,2025-01-04 12:45:00,1023,0,60,1.64,3.56,2.01,0.07,1,0,1,1
1,1,2025-01-04 13:47:00,1023,0,60,1.55,6.07,11.55,0.97,0,0,0,0
1,2,2025-01-04 13:47:00,1023,0,60,1.52,8.81,10.77,0.65,1,1,0,0
1,1,2025-01-04 14:48:00,1023,1,45,0.79,1.3,3.03,0.1,1,1,0,1
1,2,2025-01-04 14:48:00,1007,1,7,0.93,9.09,3.8,,0,1,1,0
1,1,2025-01-04 15:52:00,703,0,,0.63,,11.18,0.07,0,1,0,1
1,2,2025-01-04 15:52:00,1022,1,48,1.77,1.4,2.7,0.55,1,1,1,
1,1,2025-01-04 16:49:00,1023,1,14,1.43,6.57,11.33,0.89,1,0,0,0
1,2,2025-01-04 16:49:00,1019,1,35,1.49,9.62,7.76,0.87,1,,0,1
1,1,2025-01-04 17:59:00,1023,0,60,1.69,7.86,2.01,0.79,1,0,1,1
1,2,2025-01-04 17:59:00,1023,0,60,1.32,8.8,1.55,0.36,1,0,1,1
1,1,2025-01-04 18:49:00,1023,0,60,0.95,2.41,11.92,0.98,0,1,0,0
1,2,2025-01-04 18:49:00,959,1,29,1.61,,8.77,0.39,0,1,1,1
1,1,2025-01-04 19:59:00,1023,0,60,0.52,1.01,3.71,0.81,1,1,1,0
1,2,2025-01-04 19:59:00,1023,1,7,1.42,4.74,2.84,0.94,1,0,0,0
1,1,2025-01-04 20:54:00,1023,0,60,1.26,1.33,4.92,0.44,0,1,1,1
1,2,2025-01-04 20:54:00,1023,0,60,0.55,9.33,10.45,0.45,1,0,0,1
1,1,2025-01-04 22:02:00,1023,1,12,1.39,2.94,8.52,0.86,0,1,1,1
1,2,2025-01-04 22:02:00,511,,60,1.26,9.07,10.55,0.02,0,0,0,1
1,1,2025-01-04 23:09:00,495,,60,0.92,5.33,8.42,,0,0,0,1
1,2,2025-01-04 23:09:00,999,1,13,0.89,7.81,3.4,,,1,0,0
1,1,2025-01-05 00:11:00,1023,0,60,1.7,9.0,1.72,0.08,1,0,0,1
1,2,2025-01-05 00:11:00,1023,1,29,1.72,4.54,4.21,0.96,0,0,1,1
1,1,2025-01-05 01:19:00,1023,1,49,1.5,8.77,5.18,0.45,1,0,0,1
1,2,2025-01-05 01:19:00,1023,1,25,0.6,9.73,9.1,0.77,0,1,1,1
1,1,2025-01-05 02:23:00,1023,1,25,1.22,9.22,5.92,0.28,1,1,0,0
1,2,2025-01-05 02:23:00,1016,0,60,0.56,9.06,10.41,0.43,0,,,
1,1,2025-01-05 03:15:00,1015,1,2,0.6,9.05,5.67,0.15,,0,1,0
1,2,2025-01-05 03:15:00,1023,0,60,1.44,1.76,3.71,0.98,1,0,1,0
1,1,2025-01-05 04:17:00,1023,0,60,1.82,2.2,1.5,0.91,0,1,1,1
1,2,2025-01-05 04:17:00,1023,0,60,1.75,6.3,9.29,0.18,0,0,1,0
1,1,2025-01-05 05:24:00,1023,0,60,1.91,3.49,4.39,0.82,0,0,0,1
1,2,2025-01-05 05:24:00,1022,0,60,1.6,8.97,3.64,0.05,1,1,1,
1,1,2025-01-05 06:28:00,1023,0,60,1.97,3.31,7.18,0.15,0,0,0,1
1,2,2025-01-05 06:28:00,1023,1,22,0.93,1.36,10.05,0.04,0,0,0,0
1,1,2025-01-05 07:33:00,1023,0,60,0.61,2.33,8.28,0.9,0,0,0,1
1,2,2025-01-05 07:33:00,1023,1,26,1.24,2.34,5.07,0.1,0,1,0,0
1,1,2025-01-05 09:37:00,1023,1,19,1.62,3.8,5.53,0.29,0,1,0,1
1,2,2025-01-05 09:37:00,1023,1,56,1.97,3.07,1.57,0.16,0,0,0,0
1,1,2025-01-05 10:44:00,1023,0,60,1.09,1.1,10.22,1.0,1,1,0,1
1,2,2025-01-05 10:44:00,1023,1,16,0.58,4.64,8.57,0.99,0,0,1,0
1,1,2025-01-05 11:36:00,1021,1,14,0.76,1.32,9.02,0.12,1,0,,1
1,2,2025-01-05 11:36:00,1023,0,60,0.71,7.73,10.02,0.07,1,0,1,1
1,1,2025-01-05 12:28:00,511,,60,1.27,1.42,4.23,0.81,1,0,1,0
1,2,2025-01-05 12:28:00,1023,0,60,1.28,8.63,3.72,0.01,0,1,0,1
1,1,2025-01-05 13:26:00,1023,1,37,1.36,2.65,8.33,0.32,1,1,1,1
1,2,2025-01-05 13:26:00,1023,1,35,1.02,9.01,2.0,0.86,0,0,1,0
1,1,2025-01-05 14:25:00,895,0,60,,3.68,11.98,0.22,1,0,0,1
1,2,2025-01-05 14:25:00,1015,0,60,0.73,2.66,3.69,0.03,,0,0,1
1,1,2025-01-05 15:15:00,1023,0,60,1.68,5.39,4.21,0.53,1,1,0,0
1,2,2025-01-05 15:15:00,767,0,,1.55,2.61,6.55,0.85,0,0,1,1
1,1,2025-01-05 16:18:00,1023,1,1,0.98,2.65,3.56,0.88,1,0,0,0
1,2,2025-01-05 16:18:00,1023,1,13,0.73,4.47,4.02,0.39,0,0,0,0
1,1,2025-01-05 18:12:00,1023,1,42,1.42,7.32,4.71,0.59,1,0,0,1
1,2,2025-01-05 18:12:00,511,,60,1.41,9.99,2.35,0.59,1,0,1,1
1,1,2025-01-05 19:18:00,1023,1,7,0.85,3.73,4.51,0.23,0,0,0,1
1,2,2025-01-05 19:18:00,991,0,60,0.74,5.78,,0.27,1,1,1,0
1,1,2025-01-05 20:09:00,1023,0,60,1.68,2.27,7.97,0.56,1,0,1,1
1,2,2025-01-05 20:09:00,895,1,23,,6.31,8.07,0.03,1,0,0,0
1,1,2025-01-05 21:06:00,990,1,25,1.1,4.78,,0.25,1,1,1,
1,2,2025-01-05 21:06:00,1023,0,60,1.68,8.6,7.83,0.03,0,0,0,1
1,1,2025-01-05 23:01:00,1015,1,3,0.89,5.21,3.57,0.08,,0,1,0
1,2,2025-01-05 23:01:00,1023,1,51,0.95,2.99,7.3,0.52,0,0,1,0
1,1,2025-01-06 00:11:00,767,1,,1.03,7.44,2.19,0.5,0,1,0,0
1,2,2025-01-06 00:11:00,1023,0,60,1.23,9.34,4.59,0.86,1,1,1,1
1,1,2025-01-06 01:17:00,959,0,60,1.11,,3.94,0.56,0,0,0,1
1,2,2025-01-06 01:17:00,1023,0,60,0.91,2.07,11.95,0.92,0,0,0,1
1,1,2025-01-06 04:12:00,1023,0,60,1.67,1.52,5.23,0.95,1,0,1,0
1,2,2025-01-06 04:12:00,895,1,11,,3.62,1.44,0.71,1,1,1,1
1,1,2025-01-06 05:20:00,1023,1,25,1.18,6.48,2.36,0.82,1,1,1,1
1,2,2025-01-06 05:20:00,1023,1,19,1.24,6.21,10.16,0.15,0,0,0,1
1,1,2025-01-06 06:29:00,1023,1,45,1.2,8.93,7.43,0.52,1,1,1,1
1,2,2025-01-06 06:29:00,1023,1,48,1.54,4.07,10.31,0.81,0,1,0,0
1,1,2025-01-06 07:28:00,1023,0,60,0.61,4.59,9.17,0.08,1,1,0,1
1,2,2025-01-06 07:28:00,1015,0,60,1.09,3.0,3.48,0.78,,0,1,1
1,1,2025-01-06 08:27:00,822,0,60,,,9.27,0.49,,0,1,
1,2,2025-01-06 08:27:00,1023,1,35,0.9,4.5,5.48,0.8,1,1,1,0
1,1,2025-01-06 09:18:00,1019,0,60,1.49,5.03,10.81,0.26,0,,1,1
1,2,2025-01-06 09:18:00,1023,0,60,1.23,8.47,6.7,0.74,0,1,1,1
1,1,2025-01-06 10:27:00,1023,1,30,1.94,6.06,11.48,0.44,1,1,0,1
1,2,2025-01-06 10:27:00,1023,0,60,1.32,7.39,8.48,0.48,1,0,0,0
1,1,2025-01-06 11:22:00,1023,1,32,0.89,3.48,9.89,0.49,0,0,1,1
1,2,2025-01-06 11:22:00,895,1,31,,3.7,4.41,0.73,1,1,1,1
1,1,2025-01-06 12:17:00,1023,0,60,0.92,3.5,4.57,0.77,1,0,0,1
1,2,2025-01-06 12:17:00,1023,1,47,1.07,7.46,3.01,0.77,0,1,1,0
1,1,2025-01-06 14:12:00,1021,1,24,1.88,5.43,10.86,0.85,1,1,,1
1,2,2025-01-06 14:12:00,1023,0,60,0.61,7.06,6.58,0.31,0,0,0,0
1,1,2025-01-06 15:03:00,1023,0,60,1.09,9.18,11.65,0.31,1,0,1,1
1,2,2025-01-06 15:03:00,1023,0,60,0.96,6.64,4.7,0.41,0,0,1,1
1,1,2025-01-06 16:07:00,511,,60,1.72,3.88,1.93,0.81,0,1,0,0
1,2,2025-01-06 16:07:00,1019,1,22,0.78,6.45,11.32,0.76,0,,0,1
1,1,2025-01-06 17:17:00,1023,1,3,1.32,5.71,7.92,0.06,1,1,0,0
1,2,2025-01-06 17:17:00,510,,60,0.63,5.05,8.59,0.84,1,0,0,
1,1,2025-01-06 18:17:00,1023,0,60,1.84,3.99,8.23,0.9,1,0,1,0
1,2,2025-01-06 18:17:00,1023,1,1,0.81,1.7,9.76,0.18,1,1,0,0
1,1,2025-01-06 19:21:00,1023,0,60,0.9,8.12,3.85,0.33,1,1,0,1
1,2,2025-01-06 19:21:00,1023,0,60,1.37,5.74,7.87,0.32,0,0,1,1
1,1,2025-01-06 20:23:00,1023,0,60,1.56,1.24,2.13,0.28,0,0,1,1
1,2,2025-01-06 20:23:00,1023,0,60,1.04,3.09,1.14,0.22,1,1,1,0
1,1,2025-01-06 21:15:00,767,0,,0.69,9.57,3.45,0.33,0,0,0,0
1,2,2025-01-06 21:15:00,1023,0,60,1.89,7.97,9.96,0.04,0,0,0,0
1,1,2025-01-06 22:25:00,1023,1,6,0.84,6.65,7.38,0.75,0,1,1,1
1,2,2025-01-06 22:25:00,1021,0,60,1.78,2.29,2.08,0.07,1,0,,0
1,1,2025-01-06 23:23:00,1023,1,58,1.11,4.2,10.27,0.93,0,1,0,1
1,2,2025-01-06 23:23:00,511,,60,0.6,8.62,10.55,0.47,0,0,1,1
1,1,2025-01-07 00:18:00,1023,1,36,1.19,3.39,11.07,0.49,0,1,0,1
1,2,2025-01-07 00:18:00,1023,0,60,1.59,7.57,3.36,0.84,1,0,1,1
1,1,2025-01-07 01:13:00,959,1,29,0.98,,8.92,0.91,1,0,0,0
1,2,2025-01-07 01:13:00,1023,0,60,0.96,1.46,9.08,0.69,1,1,0,0
1,1,2025-01-07 02:06:00,1022,1,8,1.25,8.44,6.66,0.31,0,1,1,
1,2,2025-01-07 02:06:00,1023,0,60,1.31,9.64,9.57,0.31,0,0,1,0
1,1,2025-01-07 03:05:00,1023,1,15,0.9,5.86,5.28,0.34,1,0,0,1
1,2,2025-01-07 03:05:00,1023,1,47,0.83,8.94,9.94,0.48,1,1,0,0
1,1,2025-01-07 03:57:00,767,0,,1.51,5.21,5.73,0.69,0,0,1,0
1,2,2025-01-07 03:57:00,511,,60,1.6,2.19,4.73,0.82,1,0,0,0
1,1,2025-01-07 05:00:00,1023,0,60,1.18,7.38,2.28,0.45,1,1,0,1
1,2,2025-01-07 05:00:00,639,1,,,1.52,6.94,0.18,0,0,1,1
1,1,2025-01-07 06:01:00,1021,1,51,1.74,3.17,4.36,0.82,1,1,,0
1,2,2025-01-07 06:01:00,1023,1,6,0.75,5.99,9.12,0.49,0,1,0,1
1,1,2025-01-07 07:05:00,987,1,34,0.54,3.47,,0.79,0,,0,0
1,2,2025-01-07 07:05:00,639,1,,,3.35,5.44,0.59,0,1,1,0
1,1,2025-01-07 08:03:00,1023,0,60,1.27,1.13,7.05,0.86,0,1,0,1
1,2,2025-01-07 08:03:00,1015,0,60,0.61,9.87,11.99,0.21,,0,0,1
1,1,2025-01-07 08:57:00,1023,1,58,1.69,8.4,1.68,0.18,1,0,0,1
1,2,2025-01-07 08:57:00,1023,1,47,1.52,1.49,6.96,0.83,0,0,0,0
1,1,2025-01-07 10:04:00,1023,0,60,1.26,7.02,3.73,0.29,0,0,0,0
1,2,2025-01-07 10:04:00,1023,0,60,1.91,8.03,3.45,0.32,1,1,0,0
1,1,2025-01-07 10:58:00,1007,1,8,1.06,4.33,9.7,,0,0,0,0
1,2,2025-01-07 10:58:00,1023,0,60,1.26,8.43,8.88,0.4,1,0,1,1
1,1,2025-01-07 11:52:00,1023,0,60,1.06,7.51,10.46,0.05,1,0,1,0
1,2,2025-01-07 11:52:00,991,0,60,0.82,6.64,,0.01,1,0,0,1
