id_Controlador,indexControl,fechaHora,includedVars,PowerFail,TimeOn,EnergySaving,ActiveEnergy,AparentEnergy,PowerFactor,OverVoltageEvents,UnderVoltageEvents,driverFailure,lampFailure
1,1,2025-01-05T09:42:00+00:00Z,1023,1,56,1.85,7.88,2.68,0.79,0,1,0,0
1,2,2025-01-05T09:42:00+00:00Z,1023,1,31,1.5,3.25,2.52,0.24,1,0,1,1
1,1,2025-01-05T10:35:00+00:00Z,1023,0,60,1.87,3.48,5.0,0.92,0,0,0,0
1,2,2025-01-05T10:35:00+00:00Z,1023,1,4,1.45,9.83,7.21,0.52,0,1,1,0
1,1,2025-01-05T11:42:00+00:00Z,1023,1,51,1.93,9.19,7.39,0.46,1,0,0,0
1,2,2025-01-05T11:42:00+00:00Z,1023,1,4,1.55,6.43,4.03,0.15,1,0,0,1
1,1,2025-01-05T12:34:00+00:00Z,1023,1,28,0.98,5.42,4.18,0.39,0,0,1,0
1,2,2025-01-05T12:34:00+00:00Z,1023,1,15,1.95,2.27,11.93,0.78,0,1,0,1
1,1,2025-01-05T13:26:00+00:00Z,1023,0,22,0.67,8.59,10.03,0.03,1,0,1,0
1,2,2025-01-05T13:26:00+00:00Z,1023,1,59,1.31,7.49,9.3,0.51,0,0,1,0
1,1,2025-01-05T14:29:00+00:00Z,1023,1,49,1.61,3.93,6.88,0.23,1,1,0,0
1,2,2025-01-05T14:29:00+00:00Z,1023,1,0,1.98,7.07,2.05,0.01,1,1,1,0
1,1,2025-01-05T15:36:00+00:00Z,1023,1,23,0.62,8.12,3.83,0.18,0,0,1,0
1,2,2025-01-05T15:36:00+00:00Z,1023,1,41,1.1,7.29,8.82,0.0,1,0,0,1
1,1,2025-01-05T16:36:00+00:00Z,1023,0,19,1.05,6.05,3.86,0.51,0,1,0,1
1,2,2025-01-05T16:36:00+00:00Z,1023,0,60,1.47,5.91,2.04,0.43,0,0,0,0
1,1,2025-01-05T17:27:00+00:00Z,1019,1,52,0.8,8.96,10.75,0.64,0,,1,1
1,2,2025-01-05T17:27:00+00:00Z,1023,0,47,1.78,6.51,10.69,0.69,0,0,0,1
1,1,2025-01-05T18:31:00+00:00Z,1023,0,11,0.83,5.55,5.93,0.84,1,0,1,0
1,2,2025-01-05T18:31:00+00:00Z,1023,1,35,1.42,4.4,9.37,0.72,1,1,0,1
1,1,2025-01-05T19:30:00+00:00Z,1023,1,48,1.19,9.38,4.38,0.26,0,0,0,0
1,2,2025-01-05T19:30:00+00:00Z,986,0,30,1.43,3.32,,0.34,1,,0,
1,1,2025-01-05T20:27:00+00:00Z,1023,1,37,1.67,6.44,11.95,0.04,0,1,0,1
1,2,2025-01-05T20:27:00+00:00Z,1023,1,40,1.7,8.97,1.74,0.73,0,0,1,0
1,1,2025-01-05T21:22:00+00:00Z,1023,1,58,0.91,2.04,9.17,0.6,1,1,1,1
1,2,2025-01-05T21:22:00+00:00Z,767,0,,1.75,3.37,4.78,0.39,0,1,0,0
1,1,2025-01-05T22:14:00+00:00Z,1023,1,7,1.22,6.05,5.43,0.19,0,1,0,0
1,2,2025-01-05T22:14:00+00:00Z,1023,0,12,0.86,1.17,9.36,0.62,0,0,1,0
1,1,2025-01-05T23:07:00+00:00Z,1023,1,26,1.86,1.45,8.96,0.94,1,1,1,0
1,2,2025-01-05T23:07:00+00:00Z,1023,1,13,1.67,8.03,8.4,0.58,0,1,0,0
1,1,2025-01-06T00:03:00+00:00Z,1023,0,5,1.68,3.02,6.03,0.71,1,1,0,0
1,2,2025-01-06T00:03:00+00:00Z,1023,1,12,0.56,8.06,5.99,0.76,0,0,0,0
1,1,2025-01-06T01:09:00+00:00Z,1023,0,49,1.49,2.63,10.44,0.56,1,1,0,1
1,2,2025-01-06T01:09:00+00:00Z,1023,1,8,1.9,3.63,6.28,0.51,0,1,0,0
1,1,2025-01-06T02:18:00+00:00Z,1007,0,60,1.45,1.63,9.49,,0,0,0,0
1,2,2025-01-06T02:18:00+00:00Z,1023,0,2,0.98,5.27,9.24,0.08,0,0,1,1
1,1,2025-01-06T03:09:00+00:00Z,895,0,56,,8.16,5.1,0.19,0,1,1,0
1,2,2025-01-06T03:09:00+00:00Z,1023,1,24,1.12,7.97,3.75,0.08,1,0,0,0
1,1,2025-01-06T04:06:00+00:00Z,1023,0,38,1.95,3.52,2.37,0.65,1,0,1,0
1,2,2025-01-06T04:06:00+00:00Z,1021,1,36,0.7,1.39,4.24,0.95,0,1,,0
1,1,2025-01-06T05:05:00+00:00Z,511,,27,1.18,4.23,1.35,0.74,0,1,0,1
1,2,2025-01-06T05:05:00+00:00Z,1023,1,43,0.57,8.09,10.07,0.76,0,1,0,1
1,1,2025-01-06T06:01:00+00:00Z,1023,0,48,0.66,2.06,7.63,0.83,1,1,0,1
1,2,2025-01-06T06:01:00+00:00Z,1023,0,21,1.46,1.15,6.04,0.94,0,1,1,1
1,1,2025-01-06T06:55:00+00:00Z,1021,0,50,1.59,4.07,1.5,0.9,0,0,,1
1,2,2025-01-06T06:55:00+00:00Z,1023,0,60,1.67,4.65,11.72,0.3,0,0,0,0
1,1,2025-01-06T07:57:00+00:00Z,991,0,45,0.58,8.11,,0.07,1,1,1,0
1,2,2025-01-06T07:57:00+00:00Z,1023,1,1,1.65,8.2,6.24,0.62,0,0,0,1
1,1,2025-01-06T09:03:00+00:00Z,1023,1,40,1.01,8.32,10.17,0.98,1,1,1,0
